1.392327365465462208e-03,-1.182879135012626648e-02,-1.226952522993087769e-01,1.966636180877685547e-01,1.174459159374237061e-01,-1.938461363315582275e-01,-1.418383717536926270e-01,1.480518728494644165e-01,-2.609505653381347656e-01,1.233983337879180908e-01,-8.974243700504302979e-02,-9.703903645277023315e-02,1.543315947055816650e-01,1.840509027242660522e-01,7.316676527261734009e-02,1.301694810390472412e-01,1.267600804567337036e-01,5.406801030039787292e-02,-2.921193651854991913e-02,-1.266547292470932007e-01,-4.711059480905532837e-02,9.817659109830856323e-02,1.473389863967895508e-01,-2.189691960811614990e-01,-1.013765931129455566e-01,-3.465571627020835876e-02,-1.056382432579994202e-01,-1.028459444642066956e-01,-1.023522540926933289e-01,-1.220409274101257324e-01,6.814602762460708618e-02,-1.010357737541198730e-01,-4.287397116422653198e-02,-2.123013883829116821e-01,2.246606349945068359e-01,-2.001991569995880127e-01,-2.595371603965759277e-01,-1.122336983680725098e-01,-2.203087508678436279e-01,-6.932168453931808472e-02,-6.883186101913452148e-02,6.287928670644760132e-02,1.223167497664690018e-02,-8.224801719188690186e-02,1.177022978663444519e-01,2.244246937334537506e-02,-6.084994226694107056e-02,1.109438017010688782e-01,-6.044366955757141113e-02,-2.179287075996398926e-01,-3.917135763913393021e-03,-2.342492640018463135e-01,2.306026667356491089e-01,7.243404537439346313e-02,-1.301510185003280640e-01,-8.680444210767745972e-02,9.986501932144165039e-02,7.694491744041442871e-02,1.080800071358680725e-01,1.490496844053268433e-01,7.813774980604648590e-03,-1.724247820675373077e-03,-2.605795264244079590e-01,1.582788527011871338e-01,9.184402227401733398e-02,-5.391442775726318359e-02
3.907328844070434570e-01,-2.659018896520137787e-02,-2.237840741872787476e-01,-1.200199946761131287e-01,-6.739611923694610596e-02,-1.244427114725112915e-01,-1.772796511650085449e-01,1.235970482230186462e-01,-1.219633221626281738e-02,2.394734174013137817e-01,-2.821128070354461670e-02,-8.492366969585418701e-02,5.821518599987030029e-02,4.926372319459915161e-02,-1.705514639616012573e-01,-8.955191820859909058e-02,7.602732628583908081e-02,5.831637233495712280e-02,-1.291914135217666626e-01,-8.938065916299819946e-02,-1.176067441701889038e-01,1.284996569156646729e-01,-3.751257061958312988e-02,9.139834344387054443e-02,2.167272120714187622e-01,1.147259548306465149e-01,-1.026880741119384766e-01,-1.492049396038055420e-01,1.545864529907703400e-02,-4.487733170390129089e-02,2.337730377912521362e-01,-4.940801113843917847e-02,-3.169157505035400391e-01,2.528329193592071533e-01,-4.415910318493843079e-02,-5.797174945473670959e-02,-2.893668115139007568e-01,7.604593038558959961e-02,5.077456124126911163e-03,8.534824848175048828e-02,-3.853314220905303955e-01,-1.180074363946914673e-02,-1.684030294418334961e-01,1.731280982494354248e-01,1.511644870042800903e-01,-2.135974541306495667e-02,-1.706456094980239868e-01,-7.073996216058731079e-02,1.484064757823944092e-01,2.203134819865226746e-02,8.838681131601333618e-02,-7.854371517896652222e-02,-1.052843127399682999e-02,2.327705919742584229e-01,-1.650300323963165283e-01,2.868386507034301758e-01,6.175823882222175598e-02,-7.525897026062011719e-02,-3.664110973477363586e-02,2.317608892917633057e-01,3.010375201702117920e-01,3.364437520503997803e-01,-1.462861746549606323e-01,1.303020864725112915e-01,-7.759723067283630371e-02,-8.707424253225326538e-02
1.804733723402023315e-01,-7.013834267854690552e-02,2.605486474931240082e-02,-6.905189156532287598e-02,2.626786939799785614e-02,6.796371191740036011e-02,-2.253537774085998535e-01,-2.409868687391281128e-01,-1.738346219062805176e-01,-9.082892211154103279e-04,2.093737721443176270e-01,-2.810549549758434296e-02,-2.280579507350921631e-01,1.523442566394805908e-01,-1.891536414623260498e-01,1.622464954853057861e-01,-4.092192277312278748e-02,-2.997152879834175110e-02,1.979846805334091187e-01,3.775798678398132324e-01,1.620125919580459595e-01,-8.189470320940017700e-02,1.306437999010086060e-01,2.256889045238494873e-01,-5.720324069261550903e-02,1.887595057487487793e-01,-8.774113655090332031e-02,9.810907393693923950e-02,-1.029551178216934204e-01,-1.371629536151885986e-01,2.133994251489639282e-01,5.541541427373886108e-02,-9.897395223379135132e-02,2.038991004228591919e-01,-7.154805120080709457e-03,-5.864654853940010071e-02,-1.711489558219909668e-01,-8.964313566684722900e-02,2.144700847566127777e-03,1.749471388757228851e-02,1.729628071188926697e-02,-1.504443436861038208e-01,2.285330444574356079e-01,-2.376281917095184326e-01,1.917837373912334442e-02,3.390350937843322754e-01,-2.462096512317657471e-01,3.280878961086273193e-01,-5.459799617528915405e-02,-1.185501366853713989e-02,-6.363524496555328369e-02,-3.417353332042694092e-01,2.926773726940155029e-01,-1.731926202774047852e-01,-7.665434479713439941e-02,1.583822816610336304e-01,2.211169898509979248e-01,-7.904499769210815430e-02,-9.235007315874099731e-02,3.359407931566238403e-02,1.498857289552688599e-01,-1.721635758876800537e-01,-2.306690812110900879e-01,1.866585165262222290e-01,6.691039353609085083e-02,2.950508594512939453e-01
-7.801961153745651245e-02,-1.070455759763717651e-01,1.806677579879760742e-01,-1.989482790231704712e-01,-4.718505218625068665e-02,2.329985648393630981e-01,-1.150460839271545410e-01,-1.466877907514572144e-01,9.050192683935165405e-02,1.530477255582809448e-01,1.158777326345443726e-01,2.717689573764801025e-01,8.691737055778503418e-02,1.193602457642555237e-01,1.039473637938499451e-01,-4.267255961894989014e-02,-1.252008676528930664e-01,3.020096421241760254e-01,1.338072419166564941e-01,-2.225154787302017212e-01,-1.377880424261093140e-01,-1.161241754889488220e-01,-7.127039134502410889e-02,-8.380617946386337280e-02,-1.885005533695220947e-01,-9.413166902959346771e-03,-7.272894680500030518e-02,1.395345628261566162e-01,6.495141983032226562e-02,-7.395256310701370239e-02,-2.141402661800384521e-01,-6.293850019574165344e-03,-2.064936608076095581e-01,-1.364907175302505493e-01,1.493502259254455566e-01,-6.096062436699867249e-02,3.417905187234282494e-03,9.545201435685157776e-03,1.002725958824157715e-02,-2.464500963687896729e-01,6.471651792526245117e-02,-5.718034133315086365e-02,1.609662771224975586e-01,-2.452092915773391724e-01,2.002903521060943604e-01,-1.037257760763168335e-01,1.054881066083908081e-01,1.898642629384994507e-02,-1.604450941085815430e-01,4.206102341413497925e-02,9.668815135955810547e-02,7.880444079637527466e-02,-1.354913711547851562e-01,-2.540555223822593689e-02,1.013085544109344482e-01,-4.241465777158737183e-02,-1.317991465330123901e-01,1.131538450717926025e-01,-2.553754150867462158e-01,2.346637658774852753e-02,1.738430373370647430e-02,-2.966500520706176758e-01,9.273496270179748535e-02,2.847777307033538818e-02,-1.083483640104532242e-02,-1.261283457279205322e-02
7.351031526923179626e-03,-1.023847088217735291e-01,1.988467574119567871e-01,-2.131992280483245850e-01,1.720018982887268066e-01,-1.925835907459259033e-01,2.184703201055526733e-02,-3.228221833705902100e-02,6.009628623723983765e-02,2.131993770599365234e-01,1.096699088811874390e-01,1.724533289670944214e-01,4.784631729125976562e-02,-5.390335619449615479e-02,1.155961453914642334e-01,-1.307279020547866821e-01,2.681284248828887939e-01,1.852750480175018311e-01,-4.202048480510711670e-02,8.074393123388290405e-02,-6.837024539709091187e-02,9.083109349012374878e-02,2.907887101173400879e-02,-8.838468044996261597e-02,2.246055155992507935e-01,-7.950360327959060669e-02,7.551630586385726929e-02,1.103032454848289490e-01,2.109094411134719849e-01,-8.017449080944061279e-02,1.197215914726257324e-01,-1.980029940605163574e-01,1.167849637567996979e-02,1.111091896891593933e-01,-1.542848348617553711e-01,-1.474221646785736084e-01,1.900583133101463318e-02,1.080480287782847881e-03,1.463201045989990234e-01,3.535725548863410950e-02,-5.583860352635383606e-02,5.591889377683401108e-03,-2.834198623895645142e-02,-1.568129807710647583e-01,-2.766628563404083252e-01,3.977522999048233032e-02,-1.899633407592773438e-01,1.306446790695190430e-01,8.571474254131317139e-02,-2.034528851509094238e-01,-1.078521162271499634e-01,-2.204665727913379669e-02,9.498897194862365723e-02,-1.904635131359100342e-01,-5.496556311845779419e-02,-1.170911267399787903e-01,2.650113590061664581e-02,-4.621941968798637390e-02,1.025570407509803772e-01,1.474397163838148117e-02,1.354394666850566864e-02,-1.374054551124572754e-01,-1.613719016313552856e-01,3.473867475986480713e-02,-5.480152741074562073e-02,-2.577168047428131104e-01
3.448453843593597412e-01,-1.759220100939273834e-02,-2.796494662761688232e-01,8.580561727285385132e-02,-5.136079713702201843e-02,-8.051177486777305603e-03,2.164279818534851074e-01,-1.407728344202041626e-01,-6.810963153839111328e-02,4.797638207674026489e-02,2.006938159465789795e-01,2.268121689558029175e-01,2.763125896453857422e-01,8.312741667032241821e-02,7.184271514415740967e-02,-6.905227899551391602e-02,6.514313071966171265e-02,1.250649690628051758e-01,4.465050995349884033e-02,6.076304707676172256e-03,9.126497805118560791e-02,-1.207001432776451111e-01,-1.242317035794258118e-01,8.842521905899047852e-02,5.198080465197563171e-02,1.738179326057434082e-01,-2.310173213481903076e-01,-2.292230352759361267e-02,-1.100087389349937439e-01,4.928635433316230774e-02,3.007173538208007812e-02,-1.837852760218083858e-03,2.433051541447639465e-02,1.501303613185882568e-01,1.512319594621658325e-01,3.174596233293414116e-03,2.232392691075801849e-02,1.273030340671539307e-01,-1.993964985013008118e-02,-2.276569791138172150e-02,-2.767399847507476807e-01,1.159410029649734497e-01,-2.150596976280212402e-01,-9.699357300996780396e-02,-1.567157059907913208e-01,1.449351459741592407e-01,-1.530487183481454849e-02,1.311739236116409302e-01,-6.078272312879562378e-02,-2.903492450714111328e-01,2.656873464584350586e-01,2.042063511908054352e-02,5.999563634395599365e-02,-2.216904759407043457e-01,2.235878407955169678e-01,-2.202880382537841797e-01,-4.998876526951789856e-02,-5.120459944009780884e-02,9.779033809900283813e-02,-5.067174509167671204e-02,-5.617946758866310120e-02,1.507276743650436401e-01,-6.499779969453811646e-02,1.227666065096855164e-01,-7.271429151296615601e-02,-1.261435151100158691e-01
-1.483691185712814331e-01,7.815898209810256958e-02,1.531936228275299072e-01,-1.668208539485931396e-01,-4.908569529652595520e-02,-1.811274141073226929e-01,1.006791070103645325e-01,2.723586559295654297e-01,1.063061654567718506e-01,-7.698297500610351562e-02,-2.128186225891113281e-01,-1.125686764717102051e-01,5.598151311278343201e-02,-1.966225057840347290e-01,2.137928158044815063e-01,1.160803716629743576e-03,-4.178782179951667786e-02,1.331097036600112915e-01,2.763383388519287109e-01,-8.997669816017150879e-02,2.849602997303009033e-01,3.382093608379364014e-01,-7.152810692787170410e-02,-1.246009245514869690e-01,-1.673471182584762573e-01,-8.266399055719375610e-02,2.743468582630157471e-01,3.458373248577117920e-02,5.323414877057075500e-02,1.557816267013549805e-01,-8.113718777894973755e-02,5.225970596075057983e-02,1.520506143569946289e-01,-6.583313643932342529e-02,2.140920758247375488e-01,1.044335886836051941e-01,1.573427915573120117e-01,8.322925865650177002e-02,-3.251870870590209961e-01,-2.701536715030670166e-01,-3.308126330375671387e-02,2.243621349334716797e-01,-9.373078495264053345e-02,-3.791670799255371094e-01,-3.773681521415710449e-01,-1.501770168542861938e-01,-2.340770699083805084e-02,2.324991300702095032e-02,-2.746723778545856476e-02,1.548545509576797485e-01,3.342944681644439697e-01,1.814823448657989502e-01,1.836468577384948730e-01,1.424199342727661133e-01,-5.023914575576782227e-02,-2.814830541610717773e-01,-2.161780744791030884e-01,1.416669189929962158e-01,1.096131280064582825e-01,-2.441652715206146240e-01,-3.178601861000061035e-01,1.285114586353302002e-01,-6.911168247461318970e-02,2.160228602588176727e-02,-1.135199982672929764e-02,-1.019067838788032532e-01
6.510945409536361694e-02,-8.014821261167526245e-02,3.757910802960395813e-02,-2.599973678588867188e-01,1.413277443498373032e-02,1.395198851823806763e-01,3.352273628115653992e-02,-3.374610841274261475e-01,-8.299811743199825287e-03,5.201375856995582581e-02,-8.609431982040405273e-02,-4.661606252193450928e-02,-2.931187488138675690e-02,-1.884958446025848389e-01,1.340461969375610352e-01,4.990988597273826599e-02,-1.665777713060379028e-01,-3.469404578208923340e-02,-1.128818020224571228e-01,-2.468412518501281738e-01,-5.905276536941528320e-02,-3.120818361639976501e-02,9.922713041305541992e-02,-2.594252824783325195e-01,3.770518898963928223e-01,1.602959632873535156e-01,-1.098220944404602051e-01,-8.569864183664321899e-02,-1.065803617238998413e-01,1.292247176170349121e-01,-1.595861464738845825e-01,-2.544522844254970551e-02,1.946328766644001007e-02,7.494839280843734741e-02,1.589511334896087646e-01,-1.707667410373687744e-01,-5.405162647366523743e-02,-1.158244460821151733e-01,3.396268188953399658e-02,1.268120259046554565e-01,8.609775453805923462e-02,2.127757966518402100e-01,1.430982840247452259e-03,1.866233721375465393e-02,-6.510104984045028687e-02,1.858907938003540039e-01,-1.226560212671756744e-02,-2.989292442798614502e-01,2.831614613533020020e-01,7.352192699909210205e-02,-5.292997509241104126e-02,-1.346876844763755798e-02,4.928968846797943115e-02,1.097807064652442932e-01,6.445426493883132935e-02,-7.252135872840881348e-02,-1.003204882144927979e-01,-7.229387760162353516e-02,-2.830878794193267822e-01,9.481758624315261841e-02,1.427998989820480347e-01,5.553913768380880356e-03,1.146818473935127258e-01,-7.732290541753172874e-04,-5.839040130376815796e-02,1.714934408664703369e-01
1.555214915424585342e-02,-3.526651859283447266e-02,2.481569796800613403e-01,-6.819097697734832764e-02,-4.941525869071483612e-03,-7.001001387834548950e-02,3.197711706161499023e-01,-6.545042991638183594e-02,-1.377701908349990845e-01,-1.503446251153945923e-01,1.545991469174623489e-02,-8.406058698892593384e-02,1.916505247354507446e-01,1.986313462257385254e-01,-3.283118456602096558e-02,1.650518327951431274e-01,2.408621013164520264e-01,2.145979739725589752e-02,1.509081274271011353e-01,6.832404434680938721e-02,1.727343946695327759e-01,-5.982545390725135803e-02,1.060105115175247192e-01,3.869956824928522110e-03,-5.648355558514595032e-02,1.062214151024818420e-01,8.280559629201889038e-02,2.043945640325546265e-01,3.117902278900146484e-01,-1.636722236871719360e-01,-1.160833891481161118e-02,1.155244112014770508e-01,2.089713700115680695e-03,-5.572027340531349182e-02,1.299574077129364014e-01,2.203285396099090576e-01,-6.983008235692977905e-02,1.895602643489837646e-01,-5.474846065044403076e-02,1.748750209808349609e-01,-1.937685161828994751e-01,-2.294136956334114075e-02,2.752260863780975342e-01,2.470217496156692505e-01,-1.894330978393554688e-01,3.451091796159744263e-02,-7.454349845647811890e-02,-8.879818022251129150e-02,5.961424112319946289e-02,8.552280813455581665e-02,1.129924692213535309e-02,-5.122426897287368774e-02,-3.697449341416358948e-02,2.120632231235504150e-01,1.073220297694206238e-01,4.449290782213211060e-02,-1.365127880126237869e-02,1.744997948408126831e-01,-1.135175973176956177e-01,9.649350494146347046e-02,-3.104212284088134766e-01,-8.330191671848297119e-02,-4.037335887551307678e-02,-2.143326997756958008e-01,1.318452209234237671e-01,1.265113353729248047e-01
-9.380963444709777832e-02,2.051706314086914062e-01,-2.207810580730438232e-01,8.065878599882125854e-02,-1.779253333806991577e-01,2.745064198970794678e-01,5.466172099113464355e-02,2.399066090583801270e-01,-9.652387350797653198e-02,-7.228235155344009399e-02,-1.079977601766586304e-01,7.971727102994918823e-02,7.927101850509643555e-02,6.618915591388940811e-03,-1.741973757743835449e-01,4.890010133385658264e-02,1.201268564909696579e-02,1.244859620928764343e-01,2.138985097408294678e-01,-1.730707138776779175e-01,2.019461430609226227e-02,1.998533159494400024e-01,-7.782474160194396973e-02,1.018120199441909790e-01,1.771978735923767090e-01,-1.027215458452701569e-02,1.334466738626360893e-03,2.384178526699542999e-02,-2.747458778321743011e-02,-2.223114073276519775e-01,-3.520307689905166626e-02,1.659313291311264038e-01,5.857497826218605042e-02,-1.458387076854705811e-01,-4.460513591766357422e-02,1.872295141220092773e-01,1.743634603917598724e-02,1.530546844005584717e-01,-8.287995308637619019e-02,9.257489815354347229e-03,-9.405706077814102173e-02,-5.979513376951217651e-02,1.689436584711074829e-01,2.677376195788383484e-02,1.006948761641979218e-02,1.965649239718914032e-02,-3.714861720800399780e-02,2.363626658916473389e-01,1.544784307479858398e-01,1.051007360219955444e-01,9.055179357528686523e-02,4.416167363524436951e-02,1.357615739107131958e-01,-4.262570664286613464e-02,3.551642298698425293e-01,-2.162348106503486633e-02,-1.302093118429183960e-01,4.666304588317871094e-02,-3.197233006358146667e-02,1.631541699171066284e-01,-2.337402403354644775e-01,1.649605035781860352e-01,-1.871726562967523932e-04,-6.454951316118240356e-02,5.603051977232098579e-04,4.194486420601606369e-03
