-1.761061400175094604e-01,-3.212427198886871338e-01,1.043175980448722839e-01,2.139313071966171265e-01,3.564102351665496826e-01,2.921912372112274170e-01,-1.067728996276855469e-01,-2.133864611387252808e-01,3.851648569107055664e-01,-1.740630120038986206e-01,-1.054816469550132751e-01,-2.677127718925476074e-01,-2.866941392421722412e-01,3.737252652645111084e-01,-2.147048860788345337e-01,-7.835875265300273895e-03,1.077516674995422363e-01,1.601703613996505737e-01,1.939771510660648346e-02,-1.458323150873184204e-01,-2.857131063938140869e-01,-1.747464239597320557e-01
-6.585460156202316284e-02,3.267519921064376831e-02,3.049140572547912598e-01,-6.848744302988052368e-02,5.282276123762130737e-02,1.489019393920898438e-01,-4.519030153751373291e-01,3.434402048587799072e-01,-3.632656335830688477e-01,1.699800789356231689e-01,2.597749531269073486e-01,-2.308686524629592896e-01,4.648175835609436035e-02,1.062462404370307922e-01,-1.883665025234222412e-01,-1.880184859037399292e-01,-4.068540632724761963e-01,-9.446264803409576416e-02,3.399327769875526428e-02,-3.552490472793579102e-02,5.379410833120346069e-02,1.475516110658645630e-01
-9.036152809858322144e-02,2.571558207273483276e-02,2.870298922061920166e-01,-2.179791182279586792e-01,-4.971602931618690491e-02,-4.430770874023437500e-01,3.013651669025421143e-01,-7.531017810106277466e-02,-1.255098432302474976e-01,2.013728395104408264e-02,1.390011161565780640e-01,3.135487139225006104e-01,4.858976975083351135e-02,6.858877837657928467e-02,-2.493931055068969727e-01,9.988746047019958496e-02,4.105687737464904785e-01,5.602382868528366089e-02,1.056049019098281860e-01,-1.938538551330566406e-01,3.235670030117034912e-01,1.636248528957366943e-01
-4.463487118482589722e-02,1.415438503026962280e-01,-2.126311659812927246e-01,-2.353652268648147583e-01,8.772236853837966919e-02,3.717379570007324219e-01,-2.233188003301620483e-01,3.739679157733917236e-01,-8.956138044595718384e-02,1.115082651376724243e-01,-1.455244868993759155e-01,3.039881289005279541e-01,1.554734110832214355e-01,2.815335094928741455e-01,1.825088560581207275e-01,1.001378223299980164e-01,1.778888851404190063e-01,1.000255271792411804e-01,1.006318852305412292e-01,-4.820703994482755661e-03,-9.674981236457824707e-03,-6.284126639366149902e-02
2.143130451440811157e-01,-4.278304427862167358e-02,-9.292880445718765259e-02,-6.435905117541551590e-03,-1.636885106563568115e-01,1.811286658048629761e-01,-4.842525720596313477e-02,-1.179687231779098511e-01,5.207605287432670593e-02,3.853667378425598145e-01,-2.112265378236770630e-01,7.984258234500885010e-02,2.627470493316650391e-01,-1.743115633726119995e-01,1.615517139434814453e-01,1.600896120071411133e-01,-1.271693408489227295e-01,-4.164862632751464844e-02,4.109122157096862793e-01,-3.915531933307647705e-02,-1.382933109998703003e-01,-7.489670533686876297e-03
8.202394098043441772e-02,2.146391421556472778e-01,4.208958894014358521e-02,-9.361879527568817139e-02,-1.354483049362897873e-02,-2.450123429298400879e-03,-7.707841694355010986e-02,9.126425534486770630e-02,-1.091351956129074097e-01,2.284880541265010834e-02,-1.710882037878036499e-01,1.718556582927703857e-01,4.811788350343704224e-02,-3.650853335857391357e-01,-1.401916891336441040e-01,-2.282196283340454102e-01,1.019929200410842896e-01,1.465804576873779297e-01,-3.486399948596954346e-01,-7.791826874017715454e-02,3.778246939182281494e-01,1.926722526550292969e-01
-2.955211699008941650e-01,1.459172666072845459e-01,2.474962174892425537e-01,-4.437102004885673523e-02,-1.320065259933471680e-01,-3.148590400815010071e-02,-3.568417206406593323e-02,-4.175445809960365295e-02,1.440099179744720459e-01,4.341884329915046692e-02,1.897522211074829102e-01,-1.525191664695739746e-01,-1.191557385027408600e-02,1.739751547574996948e-01,-2.456398159265518188e-01,1.451360434293746948e-01,-2.420782297849655151e-02,4.150569736957550049e-01,2.243073284626007080e-01,-5.446450039744377136e-02,8.534605801105499268e-02,-3.406007885932922363e-01
-1.202870975248515606e-03,4.910061955451965332e-01,-4.224226996302604675e-02,-4.192293062806129456e-02,6.412700563669204712e-02,8.912166208028793335e-02,1.503927074372768402e-02,-2.040498256683349609e-01,4.601623117923736572e-01,-1.711448878049850464e-01,8.766399323940277100e-02,4.061797261238098145e-01,1.946829259395599365e-01,7.651610299944877625e-03,1.961698532104492188e-01,3.259404599666595459e-01,2.153991311788558960e-01,-8.991621434688568115e-02,2.909363992512226105e-02,2.759613692760467529e-01,-1.577711254358291626e-01,9.990157932043075562e-02
4.085386395454406738e-01,1.235875487327575684e-01,3.974650204181671143e-01,-2.883656620979309082e-01,2.208300828933715820e-01,6.302759051322937012e-02,2.759641408920288086e-01,-4.835981503129005432e-02,-2.262139469385147095e-01,-3.558207675814628601e-02,-9.438062086701393127e-03,3.694950602948665619e-03,-1.348342746496200562e-01,3.165899962186813354e-02,-2.467804253101348877e-01,3.478092327713966370e-02,-2.673942744731903076e-01,-1.930338442325592041e-01,1.293920427560806274e-01,1.216179132461547852e-01,-1.293634176254272461e-01,6.115402653813362122e-02
-6.294686347246170044e-02,6.470746546983718872e-02,1.194218099117279053e-01,-2.085490971803665161e-01,-2.667545676231384277e-01,-2.566328644752502441e-01,1.109017408452928066e-03,1.083188652992248535e-01,-1.569484919309616089e-01,-1.570998132228851318e-01,3.589770197868347168e-01,3.656711280345916748e-01,-4.151604324579238892e-02,-1.784842014312744141e-01,-6.213916093111038208e-02,-2.496485114097595215e-01,1.293711513280868530e-01,-3.251815438270568848e-01,-1.160764619708061218e-01,1.895208507776260376e-01,-1.939599066972732544e-01,5.678670108318328857e-02
