2.111080437898635864e-01,-4.515235871076583862e-02,1.786532998085021973e-01,-1.641593575477600098e-01,5.082428082823753357e-02,2.325848937034606934e-01,-9.819417446851730347e-02,1.491073518991470337e-01,7.370913028717041016e-02,9.484505653381347656e-02,-1.395898610353469849e-01,-4.838179051876068115e-02,1.167205534875392914e-02,-1.118991449475288391e-01,1.612915843725204468e-02,-4.638617858290672302e-02,7.037063688039779663e-02,-9.556107968091964722e-02,1.466126888990402222e-01,2.339343875646591187e-01,-1.158557250164449215e-03,-1.339609920978546143e-01,1.626314967870712280e-02,-2.081292569637298584e-01,1.984300091862678528e-02,-1.179280281066894531e-01,1.639091223478317261e-01,4.196423571556806564e-03,-3.149804770946502686e-01,3.489974513649940491e-02,8.308210968971252441e-02,1.658838242292404175e-01,5.109490081667900085e-02,-6.850279122591018677e-02,-1.425147652626037598e-01,1.403636485338211060e-01,1.481548994779586792e-01,6.798686459660530090e-03,1.939361989498138428e-01,1.129369512200355530e-01,7.028672844171524048e-02,-1.505848020315170288e-01,-1.653455495834350586e-01,2.738800831139087677e-02,-4.777848348021507263e-02,-1.725972741842269897e-01,-8.068055659532546997e-02,-2.589559853076934814e-01,-1.091140806674957275e-01,1.085602864623069763e-01,-2.504407465457916260e-01,9.006658568978309631e-03,2.710890211164951324e-02,-2.331741005182266235e-01,-2.668665722012519836e-02,-1.148533672094345093e-01,1.422156244516372681e-01,7.878002524375915527e-02,1.857198774814605713e-01,8.953767828643321991e-03,-1.516425516456365585e-02,-1.031676903367042542e-01,6.543187797069549561e-02,-1.632798463106155396e-02,-4.250450804829597473e-02,1.480502784252166748e-01,5.990316160023212433e-03,9.589449502527713776e-03,9.475561231374740601e-02,-2.932437360286712646e-01,-1.292979121208190918e-01,8.903126418590545654e-02,1.462385058403015137e-01,1.492846906185150146e-01,-2.829324454069137573e-03,1.865147352218627930e-01,5.411516129970550537e-02,1.120863631367683411e-01,-1.306390017271041870e-01,4.201875254511833191e-02,4.360449314117431641e-02,-2.653891965746879578e-02,1.399357914924621582e-01,1.420561075210571289e-01,6.141190975904464722e-02,-4.589650314301252365e-03,-3.548010438680648804e-02,2.805404365062713623e-01,-9.623447060585021973e-02,9.316875040531158447e-02,-1.717213392257690430e-01,-9.960360825061798096e-02,-1.397991925477981567e-01,8.952347189188003540e-02,-6.122671812772750854e-02,2.357842773199081421e-01,9.847008436918258667e-02,8.884301781654357910e-02,1.858605444431304932e-01
1.423881854861974716e-03,6.203047465533018112e-03,-3.379574790596961975e-02,-2.832942903041839600e-01,-2.255206741392612457e-02,7.788454741239547729e-02,2.892712689936161041e-02,-7.818201929330825806e-02,1.540134698152542114e-01,-1.280729770660400391e-01,-1.083813086152076721e-01,6.149967666715383530e-03,8.761329576373100281e-03,1.282332390546798706e-01,-9.918667376041412354e-02,-3.446020931005477905e-02,-9.418335743248462677e-03,-1.978015527129173279e-02,-1.480228919535875320e-02,-6.825021654367446899e-02,1.559973806142807007e-01,-4.631111770868301392e-02,-3.783941268920898438e-02,1.161544173955917358e-01,7.811211794614791870e-02,-1.150473728775978088e-01,-5.663798004388809204e-02,2.162304706871509552e-02,-1.734933108091354370e-01,4.961574822664260864e-02,-5.060054361820220947e-02,7.371473126113414764e-03,6.924998760223388672e-02,-6.421754509210586548e-02,-8.430083841085433960e-02,8.438858389854431152e-02,-2.459888532757759094e-02,-1.446515694260597229e-02,2.784649142995476723e-03,1.768955141305923462e-01,-2.036126106977462769e-01,9.147532284259796143e-03,8.893837779760360718e-02,-1.380748674273490906e-02,4.871491342782974243e-02,2.136792521923780441e-03,8.921813219785690308e-03,2.761524356901645660e-02,1.696428060531616211e-01,-2.204510420560836792e-01,2.696946496143937111e-03,-1.229351609945297241e-01,-1.233537942171096802e-01,-1.017607375979423523e-01,6.535016745328903198e-02,2.432970330119132996e-02,-3.057279065251350403e-02,-1.559528112411499023e-01,-1.027340665459632874e-01,-2.296816743910312653e-02,3.060265071690082550e-02,-2.501915767788887024e-02,-1.265960484743118286e-01,-1.065457016229629517e-01,-9.810361266136169434e-02,1.502203047275543213e-01,1.176788378506898880e-02,-4.976518824696540833e-02,-1.454029697924852371e-02,1.647924631834030151e-01,5.702303349971771240e-02,-6.197040155529975891e-02,-1.603957265615463257e-01,-8.970530703663825989e-03,-2.149069458246231079e-01,-2.176751941442489624e-01,8.590984344482421875e-02,5.186574533581733704e-02,-1.166242510080337524e-01,-3.789423033595085144e-02,6.503885239362716675e-02,1.233602687716484070e-01,1.627840995788574219e-01,2.898644283413887024e-02,-1.044187098741531372e-01,1.139605566859245300e-01,1.137233451008796692e-01,1.774802803993225098e-01,6.603980809450149536e-02,5.683736875653266907e-02,6.339149177074432373e-02,-1.571110822260379791e-02,2.169777452945709229e-02,6.507552694529294968e-03,-3.440530225634574890e-02,-1.163111552596092224e-01,1.611050069332122803e-01,6.295588612556457520e-02,1.485839933156967163e-01
-1.514098793268203735e-01,1.258721649646759033e-01,1.054856404662132263e-01,8.004586398601531982e-02,-1.608445346355438232e-01,-6.315615959465503693e-03,-1.162604466080665588e-01,-1.908730715513229370e-01,-5.374928587116301060e-04,-1.148256137967109680e-01,1.031417325139045715e-01,1.556389331817626953e-01,1.413259804248809814e-01,-3.632521256804466248e-02,-6.997244060039520264e-02,8.181133121252059937e-02,3.751952946186065674e-02,1.204542517662048340e-01,-4.685106873512268066e-02,1.824584752321243286e-01,1.952297538518905640e-01,2.584458291530609131e-01,1.297140270471572876e-01,-1.257385015487670898e-01,-1.361133065074682236e-03,3.445014357566833496e-02,-1.779348962008953094e-02,1.955068409442901611e-01,-1.588804721832275391e-01,-1.028084382414817810e-01,-1.800588332116603851e-03,-9.415720403194427490e-02,1.936763711273670197e-02,1.666754186153411865e-01,-1.375457346439361572e-01,7.388949394226074219e-02,-3.071512281894683838e-02,-1.967095211148262024e-02,-6.351631134748458862e-02,3.243377432227134705e-02,-5.159819126129150391e-02,2.734919823706150055e-02,8.171942830085754395e-02,-7.181573659181594849e-03,-3.421216830611228943e-02,-7.581446319818496704e-03,7.283637672662734985e-02,2.572849690914154053e-01,8.530179411172866821e-02,2.859035506844520569e-02,1.097351461648941040e-01,-1.629914157092571259e-02,2.685666382312774658e-01,-3.460583277046680450e-03,1.078246459364891052e-01,7.253093179315328598e-03,-7.678823918104171753e-02,-2.381775081157684326e-01,-5.320646986365318298e-02,2.752301990985870361e-01,8.834535628557205200e-02,1.627845913171768188e-01,1.456598341464996338e-01,-9.770438191480934620e-05,-9.709277749061584473e-02,-1.794209927320480347e-01,-1.008248701691627502e-02,1.239587813615798950e-01,1.233323588967323303e-01,5.756761878728866577e-02,-4.868690297007560730e-02,-1.499139666557312012e-01,-5.603769049048423767e-02,-7.515036314725875854e-02,2.313189953565597534e-01,-5.360965430736541748e-02,-2.892072685062885284e-02,-3.047496639192104340e-02,1.698268353939056396e-01,-7.284257560968399048e-02,2.587369680404663086e-01,1.763516068458557129e-01,1.693423688411712646e-01,-8.240793831646442413e-03,1.301271468400955200e-01,-2.814842462539672852e-01,8.511920273303985596e-02,-4.326204955577850342e-02,1.818437427282333374e-01,-3.626436460763216019e-03,2.456230856478214264e-02,1.962210536003112793e-01,9.181245416402816772e-02,-1.491882205009460449e-01,-7.658065855503082275e-02,-1.885887980461120605e-01,-5.772352963685989380e-02,1.578197255730628967e-02,-1.729717701673507690e-01
-4.071181267499923706e-02,1.415444612503051758e-01,9.125161916017532349e-02,-4.523712396621704102e-02,1.218587011098861694e-01,6.495185941457748413e-02,1.130251809954643250e-01,2.308326028287410736e-02,-8.587781339883804321e-02,-1.312652826309204102e-01,-3.207950666546821594e-02,-2.613271772861480713e-02,-1.925429850816726685e-01,8.988828398287296295e-03,-5.703886225819587708e-02,-2.065623365342617035e-02,9.083006531000137329e-03,-1.829947829246520996e-01,-1.143658235669136047e-01,-2.333199530839920044e-01,-9.266236424446105957e-02,-2.342157252132892609e-02,-5.148248374462127686e-02,-3.411371633410453796e-02,-1.845283657312393188e-01,-4.367107152938842773e-02,1.045377999544143677e-01,-2.386728115379810333e-02,4.444145783782005310e-02,-1.447934098541736603e-02,-8.839451521635055542e-02,1.629765629768371582e-01,-1.462944597005844116e-01,3.773612901568412781e-03,2.418967336416244507e-02,-2.499341964721679688e-02,4.878684878349304199e-02,-8.373054862022399902e-02,-1.261532455682754517e-01,9.764774888753890991e-02,9.083702415227890015e-02,-1.103123053908348083e-01,-1.553565263748168945e-01,-9.139797836542129517e-02,-2.087712734937667847e-01,-1.456872820854187012e-01,-1.118583008646965027e-01,-5.857393518090248108e-02,-9.839756786823272705e-02,-4.524419829249382019e-02,-4.359486978501081467e-03,-2.351456321775913239e-02,-3.554530441761016846e-02,1.598162017762660980e-02,7.300854474306106567e-02,-1.660713180899620056e-02,9.649953246116638184e-02,4.254742339253425598e-02,-1.372818797826766968e-01,-6.528613716363906860e-02,-1.358102075755596161e-02,-1.385868340730667114e-01,-1.250905245542526245e-01,-3.872163593769073486e-02,-9.101112186908721924e-02,1.329446434974670410e-01,7.534277439117431641e-02,2.208840101957321167e-02,-7.802774757146835327e-02,-1.192982941865921021e-01,7.091783732175827026e-02,3.865000605583190918e-02,6.050280481576919556e-02,-3.462835028767585754e-02,-2.603094875812530518e-01,5.497701838612556458e-02,-5.935464426875114441e-02,-8.292705565690994263e-02,6.223108991980552673e-02,3.327725082635879517e-02,-2.530225813388824463e-01,-1.289645135402679443e-01,8.774639107286930084e-03,1.266691926866769791e-02,-4.605406150221824646e-02,2.629800140857696533e-02,-8.328837156295776367e-02,1.296271085739135742e-01,-1.908679455518722534e-01,6.967037916183471680e-02,-1.442997157573699951e-02,1.135288737714290619e-02,-9.589689783751964569e-03,-5.431981757283210754e-02,7.004821300506591797e-02,2.270532995462417603e-01,1.287313401699066162e-01,-6.676465272903442383e-02,-2.011947147548198700e-02
9.897953271865844727e-02,9.795749187469482422e-02,-1.437095850706100464e-01,-5.496037378907203674e-02,-5.810451507568359375e-02,4.850356280803680420e-02,-2.425709515810012817e-01,4.445352777838706970e-02,-2.552467025816440582e-02,-1.266129016876220703e-01,-6.772512197494506836e-02,1.389081776142120361e-01,1.134767234325408936e-01,-1.272480841726064682e-02,3.386298194527626038e-02,-1.771750301122665405e-02,-3.702260926365852356e-02,1.717903465032577515e-01,5.507579445838928223e-02,-8.048754930496215820e-02,-1.011335104703903198e-02,-1.128224432468414307e-01,2.075773030519485474e-01,1.289183497428894043e-01,5.113656818866729736e-02,-1.311095952987670898e-01,1.533799571916460991e-03,6.999612599611282349e-02,-3.480877261608839035e-03,-1.630230690352618694e-03,1.084505245089530945e-01,5.143518373370170593e-02,-1.007355563342571259e-02,6.627909094095230103e-02,3.964529559016227722e-02,5.491313338279724121e-02,-1.665098816156387329e-01,6.770975887775421143e-02,-1.259637326002120972e-01,-1.139549687504768372e-01,-6.302458792924880981e-02,-3.508910164237022400e-02,1.125129312276840210e-01,6.598501652479171753e-02,1.630017608404159546e-01,-2.066269516944885254e-02,-8.802539855241775513e-02,-9.133297950029373169e-02,4.079950228333473206e-02,-6.705593317747116089e-02,-1.183668971061706543e-01,-5.946553871035575867e-02,2.165723964571952820e-02,-5.278140679001808167e-02,9.180002659559249878e-02,6.176865100860595703e-02,-1.189716309309005737e-01,-1.534381601959466934e-02,-2.334117889404296875e-03,-1.162601187825202942e-01,-5.131633020937442780e-03,1.004022732377052307e-01,1.365930289030075073e-01,-5.824767053127288818e-02,3.799029160290956497e-03,1.584753394126892090e-01,1.199477463960647583e-01,2.095139771699905396e-02,2.631956478580832481e-03,4.535551741719245911e-02,-2.709840238094329834e-02,-7.159144431352615356e-02,1.178012266755104065e-01,9.925080090761184692e-02,1.078212782740592957e-01,-2.145142555236816406e-01,-4.923500120639801025e-02,5.224367231130599976e-02,-1.094084382057189941e-01,2.804439887404441833e-02,1.297915279865264893e-01,-3.332716226577758789e-02,6.795815378427505493e-02,1.227277610450983047e-02,1.246570572257041931e-01,-1.012818515300750732e-01,-1.102868765592575073e-01,1.867777705192565918e-01,-1.609406620264053345e-02,-2.136968374252319336e-01,-1.134806126356124878e-01,1.829584538936614990e-01,-4.293437302112579346e-02,5.807198956608772278e-02,7.405140902847051620e-03,-5.449931696057319641e-02,-1.009075939655303955e-01,-9.942967444658279419e-04,-4.751067981123924255e-02
-3.239301964640617371e-02,1.329554319381713867e-01,-1.945636048913002014e-02,7.934653013944625854e-02,1.422933489084243774e-01,5.870852619409561157e-02,1.009088456630706787e-01,2.507783770561218262e-01,8.254481852054595947e-02,1.838509291410446167e-01,1.633667200803756714e-02,1.011153832077980042e-01,3.784020990133285522e-02,1.720765829086303711e-01,2.362056374549865723e-01,2.466616928577423096e-01,4.615165758877992630e-03,4.992211982607841492e-02,-7.026801258325576782e-02,-2.269231975078582764e-01,1.343202292919158936e-01,-1.318354755640029907e-01,-1.515323966741561890e-01,1.051778122782707214e-01,-2.564741112291812897e-02,-1.892927885055541992e-01,-7.672497630119323730e-02,-6.885123252868652344e-02,-9.577092528343200684e-02,9.943990036845207214e-03,-1.834464669227600098e-01,1.664928644895553589e-01,8.231565356254577637e-03,6.589016318321228027e-02,-9.407364577054977417e-02,3.594287484884262085e-02,4.418798256665468216e-03,-1.383445411920547485e-01,6.084344536066055298e-02,2.117486484348773956e-02,-1.302644517272710800e-02,-1.229552254080772400e-01,-1.948040276765823364e-01,-8.808546513319015503e-02,-7.712065428495407104e-02,3.524536266922950745e-02,7.149199396371841431e-02,-3.423094004392623901e-02,-1.952108293771743774e-01,-1.105930469930171967e-02,-7.211484014987945557e-02,1.540810167789459229e-01,-1.055833026766777039e-01,-2.739432640373706818e-02,7.454302394762635231e-04,-7.552783191204071045e-02,-2.486327663064002991e-02,1.678720563650131226e-01,3.209500014781951904e-02,-1.675794571638107300e-01,-6.608917564153671265e-02,-9.623757004737854004e-02,-6.387330591678619385e-02,1.068586185574531555e-01,1.475166529417037964e-01,1.552376896142959595e-01,3.847773745656013489e-02,-4.391870275139808655e-02,-6.078234873712062836e-03,1.501703858375549316e-01,6.315729767084121704e-02,2.714160596951842308e-03,3.426636382937431335e-02,6.985232979059219360e-02,-2.014746367931365967e-01,9.422668069601058960e-02,1.333081871271133423e-01,1.353698521852493286e-01,-1.572516858577728271e-01,2.058964222669601440e-02,1.432193219661712646e-01,-3.714404627680778503e-02,-1.991167291998863220e-02,-6.806881725788116455e-02,-2.492228895425796509e-02,2.286659181118011475e-02,-2.159006744623184204e-01,1.411929428577423096e-01,-1.533891707658767700e-01,-7.329223304986953735e-02,2.111066132783889771e-02,-1.317589879035949707e-01,-6.233099102973937988e-02,1.502486169338226318e-01,6.266448646783828735e-03,1.277619153261184692e-01,1.962830126285552979e-01,1.008310094475746155e-01,-5.903977528214454651e-02
-2.539705336093902588e-01,6.678931415081024170e-02,-6.306755542755126953e-02,-3.815495967864990234e-02,-1.431920230388641357e-01,7.736538350582122803e-02,-7.721632253378629684e-03,-5.863575264811515808e-02,7.279264926910400391e-02,9.402531199157238007e-03,-2.976808138191699982e-02,1.151564419269561768e-01,2.216193079948425293e-01,1.549097895622253418e-01,2.078136056661605835e-02,-2.104017138481140137e-01,8.879642933607101440e-02,5.819792672991752625e-02,-2.402169406414031982e-01,8.555302768945693970e-02,1.479791384190320969e-02,9.966425597667694092e-02,1.219540685415267944e-01,1.627076417207717896e-01,1.271277964115142822e-01,1.490489989519119263e-01,-9.941290318965911865e-02,-3.218406811356544495e-02,-1.316078901290893555e-01,-1.014425307512283325e-01,5.218911543488502502e-02,-3.078244626522064209e-02,-6.644618511199951172e-02,8.735022693872451782e-02,6.346639245748519897e-02,-1.059555038809776306e-01,4.384544119238853455e-02,-1.715155243873596191e-01,-1.398868113756179810e-01,1.465029548853635788e-02,-2.177431434392929077e-01,-2.130109071731567383e-02,1.291318088769912720e-01,7.731330394744873047e-02,4.860299453139305115e-02,-4.666292667388916016e-02,-4.031122103333473206e-02,2.757571041584014893e-01,1.600213907659053802e-02,-3.939444571733474731e-02,9.152942895889282227e-02,-6.593307852745056152e-02,1.170527413487434387e-01,1.329360902309417725e-01,3.083774261176586151e-02,1.409864574670791626e-01,-1.606228202581405640e-02,-1.538987606763839722e-01,-3.173056989908218384e-02,-1.446555275470018387e-02,1.181238144636154175e-01,3.024774976074695587e-02,5.614094063639640808e-02,1.560556441545486450e-01,-1.049518212676048279e-02,-3.595913527533411980e-03,1.424344480037689209e-01,1.219349876046180725e-01,-1.536150425672531128e-01,1.155651826411485672e-02,-6.486913561820983887e-02,-1.302147358655929565e-01,7.720233406871557236e-03,9.328756481409072876e-03,-2.852409146726131439e-02,4.722058027982711792e-02,-9.465356916189193726e-02,-1.777223646640777588e-01,4.816066846251487732e-02,2.526233717799186707e-02,4.050803184509277344e-02,-1.581488922238349915e-02,-9.148643165826797485e-02,-9.593869745731353760e-02,8.665685355663299561e-02,3.139443323016166687e-02,7.286978513002395630e-02,2.369110472500324249e-02,2.174979001283645630e-01,-8.622251451015472412e-02,1.841274350881576538e-01,1.211190074682235718e-01,1.897878572344779968e-02,4.634253680706024170e-03,-1.451474428176879883e-01,-1.109077930450439453e-01,-3.001653775572776794e-02,-1.165201440453529358e-01,-1.820227503776550293e-01
2.734052762389183044e-02,-7.421145588159561157e-02,7.421505451202392578e-02,1.790975779294967651e-01,1.666654348373413086e-01,7.590082287788391113e-02,-1.186783611774444580e-02,7.051699608564376831e-02,-2.013379931449890137e-01,1.927927285432815552e-01,-1.576940417289733887e-01,-1.076284572482109070e-01,-1.257856190204620361e-01,-1.086754649877548218e-01,7.465399801731109619e-02,4.886424541473388672e-02,-7.747035473585128784e-02,-1.179417595267295837e-02,1.849137246608734131e-01,2.516394257545471191e-01,1.461272686719894409e-01,8.389113843441009521e-02,-1.638658531010150909e-02,6.099049374461174011e-02,7.268381863832473755e-02,-1.243019849061965942e-01,-2.123930454254150391e-01,-2.293908298015594482e-01,-3.338202461600303650e-02,4.891099035739898682e-02,4.702958837151527405e-02,1.327985376119613647e-01,6.894032657146453857e-02,9.221767634153366089e-02,9.386401623487472534e-02,9.620118141174316406e-02,1.013975962996482849e-02,-5.702771618962287903e-02,-2.338765561580657959e-02,-1.150500848889350891e-01,5.622926354408264160e-02,-9.880464524030685425e-02,3.121050819754600525e-02,-1.763858348131179810e-01,-4.877485707402229309e-02,3.407670184969902039e-02,1.872368752956390381e-01,-1.095780581235885620e-01,-2.756720408797264099e-02,1.105492413043975830e-01,3.121828101575374603e-02,5.000454839318990707e-03,6.266484409570693970e-02,1.077024266123771667e-01,4.570838809013366699e-02,-1.615102961659431458e-02,-6.672141700983047485e-02,6.403900682926177979e-02,-9.166180342435836792e-02,1.509799808263778687e-01,1.696516722440719604e-01,-1.380381882190704346e-01,1.886576265096664429e-01,-1.752702742815017700e-01,-2.197202146053314209e-01,-4.932822659611701965e-02,2.626210683956742287e-03,-2.007720805704593658e-02,-8.948521688580513000e-03,2.289532450959086418e-03,2.904299646615982056e-02,5.689233168959617615e-02,1.394888311624526978e-01,1.037579327821731567e-01,5.171084310859441757e-03,-2.668776083737611771e-03,6.286799162626266479e-02,-7.656038552522659302e-02,6.365275382995605469e-02,-4.498261492699384689e-03,-3.346626833081245422e-02,-8.327141404151916504e-02,3.323432058095932007e-02,7.646766304969787598e-02,-3.496414795517921448e-02,-1.017648577690124512e-01,-2.185609005391597748e-02,-7.794131338596343994e-02,-4.960507154464721680e-02,-2.006586939096450806e-01,1.589934341609477997e-02,3.808159381151199341e-02,-4.471101239323616028e-02,2.871636487543582916e-02,7.020553946495056152e-02,-2.305098809301853180e-03,7.390274852514266968e-02,-5.042385309934616089e-02,-5.364665016531944275e-02
-9.791099280118942261e-02,1.669981777667999268e-01,5.616840720176696777e-02,-1.547634154558181763e-01,-1.300850659608840942e-01,1.760649830102920532e-01,-2.116535305976867676e-01,5.987721681594848633e-02,1.181505918502807617e-01,1.667424663901329041e-02,-1.652310788631439209e-01,-1.709223985671997070e-01,2.633746899664402008e-02,1.145445927977561951e-01,-5.871627479791641235e-02,-9.396773576736450195e-02,-2.626917324960231781e-02,7.902525365352630615e-02,-8.183190226554870605e-02,4.167289137840270996e-01,1.754708029329776764e-02,-1.383826583623886108e-01,-5.978437140583992004e-02,-2.227232456207275391e-01,-3.135856613516807556e-02,4.931411892175674438e-02,-1.810948848724365234e-01,1.248924732208251953e-01,-1.446299999952316284e-01,1.987580955028533936e-01,-1.336954385042190552e-01,1.030858233571052551e-01,3.774760290980339050e-02,2.060353755950927734e-01,-4.082462936639785767e-02,1.325418651103973389e-01,-7.670440524816513062e-02,7.689376920461654663e-02,-9.006458520889282227e-02,-3.629970923066139221e-02,1.386531442403793335e-01,-5.827289074659347534e-02,-6.805814802646636963e-02,-1.326576322317123413e-01,1.588488668203353882e-01,-9.725636243820190430e-02,9.560326486825942993e-02,1.216564476490020752e-01,1.275022774934768677e-01,-4.967429209500551224e-03,-3.435957059264183044e-02,-1.858148574829101562e-01,-2.112543955445289612e-02,2.601762861013412476e-02,7.273289561271667480e-02,-2.290312200784683228e-02,-3.128959611058235168e-02,9.065062552690505981e-02,-5.337299779057502747e-02,-1.252374798059463501e-01,2.510822750627994537e-02,-2.777276374399662018e-02,-1.936919391155242920e-01,-3.865903988480567932e-02,1.159127652645111084e-01,2.304088771343231201e-01,1.134643629193305969e-01,4.186264052987098694e-02,-1.318697351962327957e-02,1.011420413851737976e-01,-8.229585736989974976e-02,1.430523246526718140e-01,2.059363871812820435e-01,9.196767956018447876e-02,1.652356088161468506e-01,-4.847330227494239807e-02,-1.615609973669052124e-01,-1.771244406700134277e-01,5.318949371576309204e-02,-1.101388037204742432e-01,5.510863661766052246e-02,-9.159836173057556152e-02,-7.704752683639526367e-02,-2.239636518061161041e-02,2.149346917867660522e-01,5.827392637729644775e-02,6.114751100540161133e-02,2.580033615231513977e-02,-5.212971940636634827e-02,7.687661796808242798e-02,-2.372566796839237213e-02,8.538012206554412842e-02,-1.389711350202560425e-01,-1.389935165643692017e-01,1.427189558744430542e-01,-5.840340256690979004e-02,-3.238815069198608398e-02,6.886181235313415527e-02,1.501546949148178101e-01
8.792503923177719116e-02,6.929833441972732544e-03,-8.292286098003387451e-02,-2.587480843067169189e-02,1.108200103044509888e-01,-1.103576719760894775e-01,-2.829313511028885841e-03,-1.352862417697906494e-01,-1.553746461868286133e-01,1.962480843067169189e-01,-9.715608507394790649e-02,-6.345656514167785645e-02,-1.925399303436279297e-01,-1.054897293215617537e-04,2.117772214114665985e-02,1.286951303482055664e-01,1.037023290991783142e-01,-7.555335760116577148e-02,-1.922639273107051849e-02,-3.309878110885620117e-01,1.429527997970581055e-01,1.480647027492523193e-01,-2.102072350680828094e-02,3.461080137640237808e-03,-1.168461069464683533e-01,8.433718979358673096e-02,-1.793116331100463867e-01,-1.390269249677658081e-01,-5.630762130022048950e-02,-1.733854711055755615e-01,6.071070581674575806e-02,-5.350222811102867126e-02,-2.337439507246017456e-01,-1.979741603136062622e-01,7.422867417335510254e-02,-7.658290863037109375e-02,1.098373085260391235e-01,1.114305183291435242e-01,-1.388164907693862915e-01,-3.973196074366569519e-02,1.020073443651199341e-01,4.842678457498550415e-02,7.053816318511962891e-02,2.098451554775238037e-01,-9.637589007616043091e-02,-2.057256549596786499e-01,-7.523500174283981323e-02,1.133449971675872803e-01,2.169157844036817551e-03,-8.191879093647003174e-02,-2.456225641071796417e-02,-5.920561030507087708e-02,-1.173066422343254089e-01,6.311474740505218506e-02,-4.066469892859458923e-02,-2.926351875066757202e-02,1.015938073396682739e-01,4.795178771018981934e-02,4.223411157727241516e-02,-5.112895369529724121e-02,-1.399023383855819702e-01,-4.989500716328620911e-02,-9.489259868860244751e-02,3.308619186282157898e-02,-2.491030283272266388e-02,5.709234997630119324e-02,-3.652255609631538391e-02,-8.154481649398803711e-02,-5.656338110566139221e-02,1.508760303258895874e-01,-1.421872675418853760e-01,6.929391622543334961e-02,-7.941954582929611206e-02,-7.337388396263122559e-02,1.270067989826202393e-01,-1.149975359439849854e-01,-3.271992504596710205e-02,1.983466744422912598e-01,1.206565648317337036e-01,8.285316079854965210e-02,1.286652535200119019e-01,-1.140543445944786072e-02,-4.676201939582824707e-02,-4.435306042432785034e-02,1.167968660593032837e-01,4.053073748946189880e-02,-7.446344941854476929e-02,1.020661965012550354e-01,5.386957433074712753e-03,-6.551763508468866348e-03,-1.792921274900436401e-01,-1.384273171424865723e-01,1.755544245243072510e-01,1.193970963358879089e-01,2.353100776672363281e-01,-6.051016971468925476e-02,1.411014348268508911e-01,7.723323255777359009e-02,1.955163665115833282e-02
