-2.677160203456878662e-01,4.260523617267608643e-02,1.789700984954833984e-01,-4.110273122787475586e-01,8.337274938821792603e-02,-1.218624860048294067e-01,-5.670635029673576355e-02,-2.926741540431976318e-01,-2.162827178835868835e-02,2.186636775732040405e-01,5.414350423961877823e-03,-1.289464440196752548e-02,2.654711604118347168e-01,-5.397299304604530334e-02,-1.753126978874206543e-01,6.797807663679122925e-02,-2.791145443916320801e-01,-1.709611862897872925e-01,-1.336927711963653564e-01,4.467682838439941406e-01,-2.391309440135955811e-01,7.937951385974884033e-02
1.144377440214157104e-01,4.581372067332267761e-02,-1.783269196748733521e-01,-2.356023192405700684e-01,-1.481180787086486816e-01,2.049757242202758789e-01,-3.422913840040564537e-03,8.217210322618484497e-02,-3.895946964621543884e-02,2.850728631019592285e-01,2.255314439535140991e-01,5.924549698829650879e-02,-2.725533246994018555e-01,-2.926586754620075226e-02,-1.925922632217407227e-01,1.326041202992200851e-02,-2.954190671443939209e-01,2.273502349853515625e-01,4.128677845001220703e-01,-1.756675988435745239e-01,-3.808285109698772430e-03,2.249939553439617157e-02
-1.500177234411239624e-01,-1.988835632801055908e-01,-4.364633932709693909e-02,3.429242596030235291e-02,-1.650702655315399170e-01,-1.297371238470077515e-01,-5.427356436848640442e-02,-2.570236623287200928e-01,-2.233502417802810669e-01,-3.619772493839263916e-01,3.081709146499633789e-01,-1.151464134454727173e-02,-5.016205906867980957e-01,3.251292556524276733e-02,-1.396887600421905518e-01,1.594827473163604736e-01,-3.014417886734008789e-01,-1.393319368362426758e-01,1.628119796514511108e-01,7.551130652427673340e-02,-2.163806408643722534e-01,6.560467928647994995e-02
2.135141938924789429e-01,-7.255925238132476807e-02,-1.552237719297409058e-01,2.601104080677032471e-01,-3.322334885597229004e-01,-2.184959948062896729e-01,-1.469086408615112305e-01,-1.805263906717300415e-01,1.606880575418472290e-01,-2.983737289905548096e-01,2.638999521732330322e-01,-8.542796224355697632e-02,-6.000401377677917480e-01,-3.772328495979309082e-01,3.848862051963806152e-01,4.838468432426452637e-01,-7.111922651529312134e-02,1.981270313262939453e-01,1.658399105072021484e-01,-3.323931619524955750e-02,-2.100509256124496460e-01,9.550238400697708130e-02
1.725406646728515625e-01,3.180532455444335938e-01,7.717604190111160278e-02,-3.324789553880691528e-02,3.565590381622314453e-01,-3.714306056499481201e-01,2.006756663322448730e-01,-1.010480597615242004e-01,-1.945572644472122192e-01,5.500191077589988708e-02,2.226949632167816162e-01,-4.789703786373138428e-01,-2.046583034098148346e-02,2.846179604530334473e-01,-2.145382910966873169e-01,-4.907493479549884796e-03,2.114916965365409851e-02,7.895018905401229858e-02,-3.604661673307418823e-02,-2.164405137300491333e-01,-4.850482940673828125e-02,6.011968478560447693e-02
-2.315107733011245728e-01,3.010134398937225342e-02,-7.673045992851257324e-02,-2.050461173057556152e-01,-6.865298748016357422e-02,-4.710685834288597107e-02,-1.251250654458999634e-01,-1.337182074785232544e-01,3.031505048274993896e-01,-2.384502142667770386e-01,2.324354648590087891e-01,3.040880262851715088e-01,3.721212223172187805e-02,2.421399205923080444e-01,-9.319904446601867676e-02,-2.089983969926834106e-01,3.448831662535667419e-02,5.869588255882263184e-01,2.081115841865539551e-01,-4.380707442760467529e-01,8.738136291503906250e-02,1.629719734191894531e-01
-2.356653800234198570e-03,1.906637251377105713e-01,-1.741623431444168091e-01,4.732459485530853271e-01,-2.162799984216690063e-01,1.751079410314559937e-01,-4.153062403202056885e-01,-1.129073575139045715e-01,-3.954454064369201660e-01,-7.319977879524230957e-02,-4.067638143897056580e-02,-2.593522071838378906e-01,-6.001820564270019531e-01,-9.309678524732589722e-02,1.542009413242340088e-01,2.005190551280975342e-01,2.016476392745971680e-01,-5.289260149002075195e-01,5.068343505263328552e-02,1.749635338783264160e-01,4.072795435786247253e-02,4.767687246203422546e-02
-3.145396411418914795e-01,1.022837497293949127e-02,-1.042785346508026123e-01,-3.537578508257865906e-02,-6.045134365558624268e-02,-2.594217360019683838e-01,4.197433292865753174e-01,8.960060775279998779e-02,1.992412954568862915e-01,2.226812690496444702e-01,1.695924997329711914e-01,3.294293582439422607e-02,1.157142668962478638e-01,2.628692686557769775e-01,-5.090019479393959045e-02,4.277805984020233154e-02,-4.340909123420715332e-01,2.205730527639389038e-01,8.846750110387802124e-02,9.467087686061859131e-03,-6.479243189096450806e-02,4.310594499111175537e-02
3.872666954994201660e-01,-7.076152414083480835e-02,4.507392942905426025e-01,-1.722801029682159424e-01,-4.500247910618782043e-02,1.522032767534255981e-01,-2.073638588190078735e-01,-2.684678435325622559e-01,-1.169165000319480896e-01,-4.312521517276763916e-01,1.259289979934692383e-01,2.204786241054534912e-01,8.210872858762741089e-02,3.770570755004882812e-01,-9.750233590602874756e-02,-5.967478752136230469e-01,-8.521839976310729980e-02,-6.709933280944824219e-02,-1.405965685844421387e-01,-1.394900865852832794e-02,9.546179324388504028e-02,-3.346263170242309570e-01
4.410397112369537354e-01,1.563574671745300293e-01,-2.732692062854766846e-01,-1.790992170572280884e-01,-9.657894074916839600e-02,1.253323853015899658e-01,-3.285303413867950439e-01,-6.494404375553131104e-02,-1.141279842704534531e-02,-2.548645064234733582e-02,6.681631505489349365e-02,-1.606597751379013062e-01,-6.310786306858062744e-02,7.204422354698181152e-02,-9.370919317007064819e-03,-3.142717182636260986e-01,1.305597573518753052e-01,-2.675442583858966827e-02,-4.293966293334960938e-01,1.234259679913520813e-01,8.934189379215240479e-02,6.932850182056427002e-02
7.975813746452331543e-02,-3.011736646294593811e-02,-4.569044709205627441e-02,2.508701980113983154e-01,-2.295141071081161499e-01,7.184778805822134018e-04,-4.371898621320724487e-02,4.615466594696044922e-01,-3.367465436458587646e-01,-2.847961783409118652e-01,-5.411254167556762695e-01,1.260133236646652222e-01,-1.114189401268959045e-01,-1.123225763440132141e-01,1.764829754829406738e-01,-3.177436068654060364e-02,2.889733314514160156e-01,-5.808783229440450668e-03,-3.475402295589447021e-01,2.101040482521057129e-01,-3.431059047579765320e-02,-1.344108730554580688e-01
1.622362434864044189e-02,1.312494575977325439e-01,1.224899291992187500e-01,8.005806058645248413e-02,7.981733977794647217e-02,-1.498248130083084106e-01,-3.797431588172912598e-01,2.784877419471740723e-01,-1.413487643003463745e-01,-1.069974899291992188e-01,4.602305218577384949e-02,2.041763663291931152e-01,-4.742678999900817871e-02,-3.613028675317764282e-02,-3.822432830929756165e-02,-6.310242414474487305e-02,-1.567904651165008545e-01,-9.097668528556823730e-02,-4.112453162670135498e-01,-3.341340422630310059e-01,2.363538295030593872e-01,-6.474461406469345093e-02
1.577880829572677612e-01,2.904343903064727783e-01,-1.386206895112991333e-01,2.352122776210308075e-02,3.137908875942230225e-01,2.567353248596191406e-01,-2.958719134330749512e-01,2.455704361200332642e-01,1.957401782274246216e-01,-1.853858679533004761e-01,-3.097680509090423584e-01,-1.886917948722839355e-01,-3.775046020746231079e-02,-2.387609928846359253e-01,2.290121167898178101e-01,2.210251539945602417e-01,1.583493351936340332e-01,4.356598854064941406e-02,-3.390567004680633545e-02,-1.541303843259811401e-01,2.052000313997268677e-01,2.598968148231506348e-02
-2.160759270191192627e-02,-1.010612100362777710e-01,3.419302701950073242e-01,-1.037566289305686951e-01,2.864309847354888916e-01,4.136352613568305969e-02,-1.021454632282257080e-01,-6.457423418760299683e-02,-1.448013633489608765e-01,-3.857084214687347412e-01,-2.609727978706359863e-01,2.320324778556823730e-01,2.369208261370658875e-02,-3.810677677392959595e-02,-2.655516862869262695e-01,-5.915185436606407166e-02,9.204658120870590210e-02,4.746289551258087158e-02,3.271371722221374512e-01,-2.807405032217502594e-02,1.049435464665293694e-03,6.883855164051055908e-02
-2.810110151767730713e-01,3.292319774627685547e-01,9.256734699010848999e-02,-4.017809927463531494e-01,-3.736552596092224121e-02,-2.238835394382476807e-02,1.466338336467742920e-01,-1.604973971843719482e-01,3.240470886230468750e-01,4.652998223900794983e-02,-3.066451987251639366e-03,-3.529481589794158936e-01,7.270788401365280151e-02,-4.199023917317390442e-02,1.101827770471572876e-01,-1.488823294639587402e-01,-2.100657373666763306e-01,1.800254881381988525e-01,1.112488210201263428e-01,-3.453874289989471436e-01,-3.106543421745300293e-02,-6.102906540036201477e-02
-1.282539218664169312e-01,-3.566923364996910095e-02,-1.616391092538833618e-01,2.249395102262496948e-01,-3.879488408565521240e-01,-9.641315788030624390e-02,-1.241330429911613464e-01,-4.308833479881286621e-01,-3.866614103317260742e-01,-1.946431547403335571e-01,-2.018140107393264771e-01,-3.638343885540962219e-02,-3.876234889030456543e-01,-2.859329581260681152e-01,1.266242563724517822e-01,3.015537261962890625e-01,-3.313269233331084251e-03,-4.081375300884246826e-01,-3.794470429420471191e-01,4.054749906063079834e-01,-1.173424497246742249e-01,-1.315837651491165161e-01
2.784600108861923218e-02,2.129036039113998413e-01,-6.525406986474990845e-02,2.626038789749145508e-01,1.746543347835540771e-01,2.957488596439361572e-01,9.783064574003219604e-02,9.006397426128387451e-02,-9.876437485218048096e-02,2.401514649391174316e-01,4.261397719383239746e-01,-1.609938442707061768e-01,3.729089796543121338e-01,-1.049262136220932007e-01,8.702166087459772825e-05,-7.086545228958129883e-02,1.521760523319244385e-01,-3.492579162120819092e-01,1.014901474118232727e-01,3.287235796451568604e-01,1.898830533027648926e-01,1.780759394168853760e-01
