-5.712404847145080566e-02,9.956791251897811890e-02,4.581157118082046509e-02,-5.947960540652275085e-03,7.584393024444580078e-02,8.142074197530746460e-02,1.912989169359207153e-01,4.947117995470762253e-03,-4.632386192679405212e-02,4.516378790140151978e-02,5.648193880915641785e-02,2.668730169534683228e-02,-1.056853532791137695e-01,5.672501772642135620e-02,6.895796395838260651e-03,2.006166279315948486e-01,1.070337146520614624e-01,-7.497356832027435303e-02,4.785221442580223083e-02,-2.527893707156181335e-02,-2.178361825644969940e-02,-7.648997008800506592e-02,2.532981336116790771e-02,7.252180576324462891e-02,-2.423245832324028015e-02,2.076281793415546417e-02,7.960749417543411255e-02,3.646908327937126160e-02,-7.691430300474166870e-02,-1.931757479906082153e-01,1.855175360105931759e-03,-4.105021804571151733e-02,1.290154363960027695e-02,6.632936000823974609e-02,1.987509615719318390e-02,-4.519650340080261230e-02,9.937113523483276367e-02,-7.787951081991195679e-02,-1.525588631629943848e-01,1.399357914924621582e-01,6.664171069860458374e-02,2.150383032858371735e-02,2.276770770549774170e-02,4.362133145332336426e-02,5.513641238212585449e-02,9.709340333938598633e-02,-3.537106513977050781e-02,-3.459542617201805115e-02,-1.353590935468673706e-01,-3.292980045080184937e-02,-4.498587176203727722e-02,8.972537517547607422e-02,2.138284500688314438e-03,2.806232869625091553e-02,4.875657334923744202e-02,1.674622893333435059e-01,1.512003224343061447e-02,1.096950545907020569e-01,1.079941075295209885e-02,6.747148931026458740e-02,1.391237080097198486e-01,-1.464380919933319092e-01,8.470139652490615845e-02,-5.410368903540074825e-04,-5.932442471385002136e-02,-1.425046473741531372e-01,9.821920841932296753e-02,-3.368347510695457458e-02,1.700154319405555725e-02,3.292415663599967957e-02,-7.847493141889572144e-02,-1.696163415908813477e-02,-1.208530291914939880e-01,6.503882259130477905e-02,2.904889546334743500e-02,8.718521147966384888e-02,-6.682679057121276855e-02,-4.108595475554466248e-02,-4.775432124733924866e-02,1.729212403297424316e-01,-1.066257059574127197e-01,-4.748967289924621582e-02,-3.338328748941421509e-02,9.792891144752502441e-02,-1.939704865217208862e-01,-1.379580199718475342e-01,-1.369593590497970581e-01,-4.605717584490776062e-02,-6.827143579721450806e-02,4.188917204737663269e-02,-1.098418012261390686e-01,-4.575355444103479385e-03,8.931077271699905396e-02,-9.465817362070083618e-03,-8.829040825366973877e-02,-1.562035828828811646e-01,-3.759202361106872559e-02,-1.889155618846416473e-02,8.638713508844375610e-02,-9.613016992807388306e-02,-4.501660913228988647e-02,6.649163365364074707e-02,-4.685104265809059143e-02,-1.103154718875885010e-01,5.909983441233634949e-02,-5.444545671343803406e-02,8.506508916616439819e-02,4.232103005051612854e-02,-4.478926584124565125e-02,4.909267649054527283e-02,1.532088965177536011e-03
-4.813145473599433899e-02,1.432040184736251831e-01,2.709970995783805847e-02,1.366028189659118652e-01,-1.120377033948898315e-01,-2.695649117231369019e-02,1.112617924809455872e-01,-8.163288235664367676e-02,1.259654164314270020e-01,5.521196406334638596e-03,4.544233903288841248e-02,1.494191288948059082e-01,-4.984500259160995483e-02,8.294033259153366089e-02,2.005388028919696808e-02,6.872096657752990723e-02,-2.172278240323066711e-02,8.947764337062835693e-02,-5.904251337051391602e-02,-7.088068872690200806e-02,-6.608328968286514282e-02,2.142975181341171265e-01,5.023641511797904968e-02,-1.015161275863647461e-01,-9.601555764675140381e-02,-2.242618240416049957e-02,-1.128170872107148170e-03,-1.120444014668464661e-02,-1.808259263634681702e-02,-5.085108056664466858e-02,1.689211726188659668e-01,1.132011339068412781e-01,1.760542765259742737e-02,1.852976828813552856e-01,1.188199296593666077e-01,-3.886970505118370056e-02,-3.002228401601314545e-02,-5.328319594264030457e-02,2.465755864977836609e-02,-1.138122454285621643e-01,5.559195950627326965e-02,2.047405578196048737e-02,-3.918951842933893204e-03,-6.108427047729492188e-02,1.792311854660511017e-02,9.816738218069076538e-02,-3.959928452968597412e-02,-2.213888056576251984e-02,1.069936826825141907e-01,-7.502779364585876465e-02,-3.080465644598007202e-02,-1.630655974149703979e-01,2.084838971495628357e-02,-1.639846265316009521e-01,1.744923554360866547e-02,4.958521947264671326e-02,-1.060221940279006958e-01,7.961991429328918457e-02,-7.066042628139257431e-03,-4.108116403222084045e-02,-5.480949953198432922e-02,-9.389984607696533203e-02,-7.399954646825790405e-02,-3.521501645445823669e-02,-1.506282947957515717e-02,8.290420286357402802e-03,-1.130652278661727905e-01,2.434552833437919617e-02,2.675465494394302368e-02,6.898029241710901260e-04,-9.413847327232360840e-02,5.763993412256240845e-02,1.550238430500030518e-01,-1.193074956536293030e-01,1.283555030822753906e-01,2.284578606486320496e-02,4.132882226258516312e-03,7.437321543693542480e-02,2.909141825512051582e-03,-5.483935028314590454e-02,2.401733994483947754e-01,4.325497895479202271e-02,7.496119290590286255e-02,-1.025400236248970032e-01,2.621025219559669495e-02,-1.071243062615394592e-01,8.056886494159698486e-02,-9.818503260612487793e-02,4.473263025283813477e-02,-4.936645552515983582e-02,9.432510286569595337e-02,1.165747046470642090e-01,1.372257173061370850e-01,2.056598961353302002e-01,-7.120757363736629486e-03,-1.690656095743179321e-01,8.613506704568862915e-02,-5.635006353259086609e-02,1.185593083500862122e-01,4.438545182347297668e-02,1.220260709524154663e-01,-7.883034646511077881e-02,-5.861285328865051270e-02,2.159677147865295410e-01,1.336040496826171875e-01,1.156874820590019226e-01,-2.627614699304103851e-02,4.396973922848701477e-02,1.934508047997951508e-02,-1.639455184340476990e-02,2.747665345668792725e-02
-3.910131379961967468e-02,1.194866150617599487e-01,1.560447067022323608e-01,-6.272988975979387760e-04,1.328315734863281250e-01,6.994274258613586426e-02,-7.052437961101531982e-02,4.884422942996025085e-02,-3.886046260595321655e-02,1.182262971997261047e-02,-3.328653797507286072e-02,1.194067671895027161e-01,-1.480189710855484009e-01,-1.752501428127288818e-01,3.554845228791236877e-02,8.852224051952362061e-02,4.891608655452728271e-02,1.456398814916610718e-01,1.809033006429672241e-02,-7.819603197276592255e-03,7.654977589845657349e-02,9.385799989104270935e-03,-1.095576733350753784e-01,-5.327247828245162964e-02,-9.761041402816772461e-02,-5.642813444137573242e-02,9.841498918831348419e-03,-3.029632009565830231e-02,6.124573573470115662e-02,-5.997936800122261047e-02,-1.236630231142044067e-01,1.156424432992935181e-01,6.550756096839904785e-02,-2.048096247017383575e-02,2.281569130718708038e-02,-8.450541645288467407e-02,-4.496207833290100098e-02,-3.327412903308868408e-02,-7.770305126905441284e-02,-1.378438770771026611e-01,7.922004908323287964e-02,2.807732671499252319e-02,1.530605852603912354e-01,3.986113518476486206e-02,-1.375270634889602661e-01,-1.756868697702884674e-02,-5.488811805844306946e-02,-6.630750000476837158e-02,1.603389531373977661e-01,3.835506737232208252e-02,-6.173793599009513855e-02,-1.067399978637695312e-02,-2.040883898735046387e-02,-8.691921830177307129e-03,-1.030296902172267437e-03,-4.193409346044063568e-03,-5.394411273300647736e-03,3.782922169193625450e-03,-1.632886379957199097e-02,-4.252378270030021667e-02,-1.485037654638290405e-01,-4.226737096905708313e-02,-9.590657055377960205e-02,6.059879064559936523e-02,9.641587734222412109e-02,-8.044210076332092285e-02,1.526614767499268055e-03,5.245135724544525146e-02,-7.921567559242248535e-02,9.655063599348068237e-02,7.725133746862411499e-02,-3.839985653758049011e-02,1.426820904016494751e-01,-4.881946742534637451e-02,-5.384804680943489075e-02,-9.658276289701461792e-02,5.166404321789741516e-02,-1.070588082075119019e-01,1.310732364654541016e-01,-1.086374968290328979e-01,-1.400148272514343262e-01,-8.391916006803512573e-02,8.056522347033023834e-03,1.414215564727783203e-01,-5.769924074411392212e-02,5.356195382773876190e-03,1.279878467321395874e-01,1.314793080091476440e-01,-1.518391370773315430e-01,1.022241190075874329e-01,8.526992797851562500e-02,-3.669823706150054932e-02,-8.993293344974517822e-02,9.159971028566360474e-02,-7.574433088302612305e-02,1.170623376965522766e-01,7.691872864961624146e-02,6.115675717592239380e-02,8.004228025674819946e-02,7.451576739549636841e-02,7.250062376260757446e-02,-7.159299403429031372e-02,2.723721787333488464e-02,-7.805231958627700806e-02,3.829605877399444580e-02,-9.821954369544982910e-02,6.608141213655471802e-02,-7.456779479980468750e-02,-1.595138572156429291e-02,1.424475107342004776e-02,-6.097709015011787415e-02
2.461403012275695801e-01,-2.709419094026088715e-02,-2.428822219371795654e-03,9.324049204587936401e-02,2.086065150797367096e-02,-4.861875250935554504e-02,1.594095230102539062e-01,6.859653443098068237e-02,1.239423155784606934e-01,7.020091265439987183e-02,-9.780217707157135010e-02,-1.722913533449172974e-01,-3.464230895042419434e-02,1.029078215360641479e-01,-1.835489273071289062e-02,8.863359689712524414e-02,-1.518511492758989334e-02,-8.344130963087081909e-02,7.884737104177474976e-02,1.703500188887119293e-02,4.545026272535324097e-02,-4.147271066904067993e-02,-6.916809082031250000e-02,-4.592152684926986694e-02,8.093173056840896606e-02,7.835052162408828735e-02,-2.313823066651821136e-02,-8.786603063344955444e-02,-8.544303476810455322e-02,1.838755905628204346e-01,5.059251561760902405e-02,5.573214963078498840e-02,-3.217238187789916992e-02,-3.973833844065666199e-02,-1.166096180677413940e-01,2.850243449211120605e-02,4.175523295998573303e-02,-7.159786671400070190e-02,-6.579755246639251709e-02,-1.168563310056924820e-02,1.655864901840686798e-02,5.528715997934341431e-02,1.942673027515411377e-01,-5.429149791598320007e-02,1.361134201288223267e-01,3.785480558872222900e-02,-6.986331194639205933e-02,-9.621800482273101807e-02,1.639670692384243011e-02,-9.435319155454635620e-02,1.260242611169815063e-01,-1.939000375568866730e-02,5.299827456474304199e-02,-7.279287278652191162e-02,-1.168464571237564087e-01,-2.310073189437389374e-02,-9.971634484827518463e-03,1.653297990560531616e-01,-6.098993495106697083e-02,-8.998780394904315472e-04,-9.631985798478126526e-03,1.699295192956924438e-01,-3.481026366353034973e-02,2.222651541233062744e-01,1.958050876855850220e-01,2.066500671207904816e-02,8.427124470472335815e-02,-1.165795475244522095e-01,5.940619111061096191e-02,-3.007326740771532059e-03,9.509322047233581543e-02,5.026642605662345886e-02,1.528818458318710327e-01,1.341109573841094971e-01,3.566224128007888794e-02,-4.174242168664932251e-02,1.163717135787010193e-01,-1.045166850090026855e-01,5.674890428781509399e-02,9.544425457715988159e-02,3.869373351335525513e-02,5.104433745145797729e-02,3.215124085545539856e-02,-2.354820258915424347e-02,6.268468499183654785e-02,-1.521560549736022949e-01,-2.689268253743648529e-02,-8.800389617681503296e-02,3.557963669300079346e-02,-1.936756074428558350e-02,-6.844737380743026733e-02,-1.152385100722312927e-01,1.275490522384643555e-01,-7.579143345355987549e-02,-8.552914857864379883e-02,-1.223712265491485596e-01,1.338066011667251587e-01,1.945679448544979095e-02,-5.454487726092338562e-02,-7.740145176649093628e-02,-4.879177361726760864e-02,-4.745138436555862427e-02,-6.993155926465988159e-02,3.708502510562539101e-03,1.750745922327041626e-01,6.032625585794448853e-02,3.620405495166778564e-02,2.951382659375667572e-02,1.744729876518249512e-01,3.542750328779220581e-02,-5.859230179339647293e-03
1.546125859022140503e-02,-6.306570023298263550e-02,-8.711828291416168213e-02,-1.125500574707984924e-01,1.598680205643177032e-02,1.437071859836578369e-01,-1.504227239638566971e-02,-5.932625755667686462e-02,-1.187820285558700562e-01,-1.057750508189201355e-01,2.260806411504745483e-02,1.336628198623657227e-01,-3.187581524252891541e-02,-9.027343988418579102e-02,-1.590321958065032959e-02,1.872797310352325439e-01,-5.365878716111183167e-02,-5.604645237326622009e-02,1.241960078477859497e-01,4.833346232771873474e-02,1.311820596456527710e-01,5.787147209048271179e-02,1.171308103948831558e-02,-7.056839019060134888e-02,9.220366179943084717e-02,-1.645604148507118225e-02,-7.583762705326080322e-02,1.270105391740798950e-01,-1.011332720518112183e-01,-1.383153945207595825e-01,-1.338630449026823044e-02,1.722322702407836914e-01,-7.316227536648511887e-03,1.977296322584152222e-01,8.713175356388092041e-02,-1.139794960618019104e-01,5.723606050014495850e-02,-1.722793877124786377e-01,3.556771948933601379e-02,-9.093452244997024536e-03,-2.863525412976741791e-03,4.367147758603096008e-02,-1.463950127363204956e-01,6.126858294010162354e-03,7.821537554264068604e-02,1.178741604089736938e-01,1.400728821754455566e-01,2.328553050756454468e-02,-1.199260447174310684e-02,-7.441806793212890625e-02,6.536778807640075684e-02,3.414767608046531677e-02,-3.902404010295867920e-02,-3.875399008393287659e-02,1.771883517503738403e-01,4.219939874019473791e-04,8.105208165943622589e-03,-5.601754039525985718e-02,-1.146021783351898193e-01,-5.623234435915946960e-03,6.761044263839721680e-02,8.339073508977890015e-02,1.822550743818283081e-01,6.939623504877090454e-02,6.560473889112472534e-02,-5.256767198443412781e-02,-7.788152247667312622e-02,-2.329867705702781677e-02,-7.669426500797271729e-02,1.170434951782226562e-01,6.856854259967803955e-02,1.178273335099220276e-01,3.944874182343482971e-02,1.640518158674240112e-01,-1.538501493632793427e-02,1.688953489065170288e-03,3.038482554256916046e-02,-6.560697406530380249e-02,-1.156769618391990662e-01,-3.668269515037536621e-02,8.090049773454666138e-02,6.391810718923807144e-03,1.292428523302078247e-01,-2.063561696559190750e-04,1.071065962314605713e-01,-1.766056194901466370e-02,1.265321075916290283e-01,5.607781186699867249e-02,-1.528075486421585083e-01,-4.771589487791061401e-02,9.859559126198291779e-03,-3.460264950990676880e-02,3.776814043521881104e-02,1.288402080535888672e-01,5.419043451547622681e-02,-6.703875213861465454e-02,-1.046594008803367615e-01,-8.413283526897430420e-02,-1.144746541976928711e-01,4.471562430262565613e-02,-9.945915639400482178e-02,-4.969482310116291046e-03,-3.219776321202516556e-03,-1.583601087331771851e-01,-3.164416551589965820e-02,-6.411890685558319092e-02,-1.463139951229095459e-01,1.007978916168212891e-01,-4.947098717093467712e-02,-3.971619531512260437e-02,-4.085525125265121460e-02
-2.113994657993316650e-01,4.598474502563476562e-02,-2.016664743423461914e-01,-7.115669548511505127e-02,-6.791380047798156738e-02,-8.734790980815887451e-02,-1.761696785688400269e-01,-1.371426880359649658e-01,1.831252127885818481e-02,-5.088350921869277954e-02,-1.206800062209367752e-02,-5.159808322787284851e-02,1.074330732226371765e-01,6.601087749004364014e-02,-1.523097753524780273e-01,1.013758033514022827e-01,-3.339353203773498535e-02,1.271722167730331421e-01,-6.112229079008102417e-02,1.896405816078186035e-01,-6.134643033146858215e-02,-1.415451057255268097e-03,5.000542104244232178e-02,6.571005284786224365e-02,-1.112285256385803223e-01,1.538847237825393677e-01,1.269177794456481934e-01,8.110877871513366699e-02,1.112902984023094177e-01,-1.682317070662975311e-02,-8.008619397878646851e-02,-7.374097406864166260e-02,-5.638507753610610962e-02,-6.632903218269348145e-02,-7.094383984804153442e-02,-4.143053665757179260e-02,3.323947638273239136e-02,1.645455956459045410e-01,-8.546826243400573730e-02,-1.281313151121139526e-01,2.189040184020996094e-02,-1.722636446356773376e-02,-1.116260364651679993e-01,1.751163601875305176e-02,6.904787570238113403e-02,-4.768278449773788452e-03,3.417871519923210144e-02,-1.300941966474056244e-02,-6.402523815631866455e-02,-3.629632294178009033e-02,-1.241755262017250061e-01,1.120668277144432068e-01,-4.054059274494647980e-03,-5.236387252807617188e-02,-1.458289921283721924e-01,7.357965689152479172e-03,-4.693524911999702454e-02,1.539160460233688354e-01,-1.022001877427101135e-01,-1.634941250085830688e-01,6.554862856864929199e-02,-1.470448821783065796e-01,5.302681401371955872e-02,-6.106357276439666748e-02,-3.624845296144485474e-02,7.790349423885345459e-02,1.101247370243072510e-01,4.396173357963562012e-02,3.469971194863319397e-02,-5.174881219863891602e-02,9.936131536960601807e-02,-1.139350682497024536e-01,-1.336570978164672852e-01,-6.707191932946443558e-03,-6.344479043036699295e-03,-2.301238477230072021e-02,1.087122857570648193e-01,-2.032101154327392578e-02,8.238202333450317383e-02,-9.244148433208465576e-02,-9.251233935356140137e-02,1.238463148474693298e-01,-4.390819743275642395e-02,6.514619290828704834e-02,4.945388808846473694e-02,1.368092447519302368e-01,1.113470122218132019e-01,2.989911288022994995e-02,1.070473194122314453e-01,-2.516775205731391907e-02,-8.088862150907516479e-02,6.064698472619056702e-02,7.987971603870391846e-02,3.032277897000312805e-02,-1.283403486013412476e-01,-9.081795066595077515e-02,2.561343833804130554e-02,8.183999359607696533e-02,1.544358730316162109e-01,-8.476591855287551880e-02,1.136948615312576294e-01,-1.336009651422500610e-01,7.909839600324630737e-02,-5.624652653932571411e-02,-6.715521961450576782e-02,-7.203074544668197632e-02,2.537855412811040878e-03,4.339697957038879395e-02,1.803488656878471375e-02,-4.247927665710449219e-02,-2.572499401867389679e-02
-1.442386116832494736e-02,6.395778805017471313e-02,4.343287087976932526e-03,-1.358348876237869263e-03,1.122765168547630310e-01,1.592492014169692993e-01,5.050830543041229248e-02,-8.025471866130828857e-02,-5.921275541186332703e-02,4.493152722716331482e-02,-7.254441827535629272e-02,-4.212269186973571777e-02,2.397911250591278076e-02,-2.090421132743358612e-02,1.325230449438095093e-01,6.128225475549697876e-02,3.858779091387987137e-03,5.771265178918838501e-02,-1.102973744273185730e-01,-5.555449053645133972e-02,5.503425002098083496e-02,9.352459758520126343e-02,2.897740155458450317e-02,-1.427350342273712158e-01,1.015499532222747803e-01,1.869536936283111572e-02,2.038947865366935730e-02,-7.149679958820343018e-02,-4.231472313404083252e-02,7.177832722663879395e-02,9.841217100620269775e-02,8.525259792804718018e-03,-9.198317304253578186e-03,-6.375978142023086548e-02,-6.078232079744338989e-03,-1.033538728952407837e-01,1.235722601413726807e-01,1.117023080587387085e-01,-5.299124494194984436e-02,5.225731059908866882e-02,-6.890909373760223389e-02,-1.603830605745315552e-02,-1.311326920986175537e-01,-7.220381498336791992e-02,-1.109786629676818848e-01,8.545593917369842529e-02,4.916391521692276001e-02,-5.437213927507400513e-03,1.452937722206115723e-01,1.014724671840667725e-01,-5.633307248353958130e-02,2.186278067529201508e-02,1.728498190641403198e-02,9.944804012775421143e-02,-7.519932836294174194e-02,-1.427127867937088013e-01,1.263642013072967529e-01,1.725318878889083862e-01,4.704433307051658630e-02,-1.496929377317428589e-01,1.147024482488632202e-01,-1.112893819808959961e-01,-8.580061048269271851e-02,-6.510637700557708740e-02,1.113585904240608215e-01,1.055307909846305847e-01,8.634982258081436157e-02,1.051249131560325623e-01,1.333233155310153961e-02,1.757206022739410400e-01,-1.341573596000671387e-01,-4.250977933406829834e-02,-8.110376447439193726e-02,9.209796786308288574e-02,-1.557389795780181885e-01,1.595802754163742065e-01,2.342347614467144012e-02,-1.524129211902618408e-01,1.379437446594238281e-01,1.566896215081214905e-02,1.222787052392959595e-02,-4.915449768304824829e-02,6.479059159755706787e-02,7.504803128540515900e-03,-8.510397374629974365e-02,-6.650111079216003418e-02,9.810508042573928833e-02,-6.852164119482040405e-02,1.583255976438522339e-01,-8.062093704938888550e-02,7.933291047811508179e-02,-5.171943455934524536e-02,5.162929743528366089e-02,8.364904671907424927e-03,-3.651531040668487549e-02,-1.681244671344757080e-01,8.133082836866378784e-02,1.390020847320556641e-01,-6.734522432088851929e-02,-7.339300960302352905e-02,1.312841027975082397e-01,1.177371293306350708e-01,1.572590880095958710e-02,3.969740867614746094e-02,1.947216391563415527e-01,-4.952248930931091309e-02,-2.460679784417152405e-02,-1.676917821168899536e-01,1.116268411278724670e-01,7.795203477144241333e-02,1.105380337685346603e-02
-1.505353599786758423e-01,9.435842186212539673e-02,4.238813370466232300e-02,-8.460860699415206909e-02,-1.507595032453536987e-01,1.448864489793777466e-01,-9.135482460260391235e-02,1.207861211150884628e-02,5.635427683591842651e-02,2.215539105236530304e-03,4.553943872451782227e-02,-2.723208069801330566e-02,-7.201239466667175293e-02,-6.274590641260147095e-02,-1.268795784562826157e-02,-9.280756115913391113e-03,-1.017775982618331909e-01,-1.635866612195968628e-02,-1.738353222608566284e-01,-1.038131564855575562e-01,9.282938390970230103e-02,7.286509126424789429e-02,-4.289597272872924805e-02,2.496017701923847198e-02,-1.590761840343475342e-01,-1.189538277685642242e-02,1.117539480328559875e-01,-1.507609933614730835e-01,-9.406422264873981476e-03,-6.187288090586662292e-02,8.808748424053192139e-02,6.286987662315368652e-02,-9.449613839387893677e-02,-8.677677810192108154e-02,8.270651847124099731e-02,-8.408976346254348755e-02,-3.790886327624320984e-02,4.013293981552124023e-02,-4.801251739263534546e-02,1.354923378676176071e-02,8.570277690887451172e-02,3.436923399567604065e-02,1.937132924795150757e-01,-1.028186380863189697e-01,9.110440313816070557e-02,-9.586418047547340393e-03,-6.704454123973846436e-02,1.172987744212150574e-01,-1.699968427419662476e-02,1.194118857383728027e-01,-8.691883087158203125e-02,6.957862526178359985e-03,4.933739453554153442e-02,-4.592590965330600739e-03,-3.243410959839820862e-02,-6.077997386455535889e-02,-5.600255727767944336e-02,6.524817645549774170e-02,-1.479386240243911743e-01,-8.045553416013717651e-02,-6.182205677032470703e-02,-9.363941848278045654e-02,-1.142045259475708008e-01,1.231384649872779846e-01,-2.746290899813175201e-02,6.177724525332450867e-02,-1.101449504494667053e-02,-7.989363372325897217e-02,8.348440378904342651e-02,6.883261352777481079e-02,-2.706179395318031311e-02,3.972449526190757751e-02,-9.307069331407546997e-02,-2.405596710741519928e-02,8.638094365596771240e-02,4.679381474852561951e-02,-3.364372765645384789e-03,4.568624123930931091e-02,-7.263603806495666504e-02,3.889758512377738953e-02,-3.082914650440216064e-02,-1.600810140371322632e-01,-1.120963245630264282e-01,5.775795504450798035e-02,-1.602886468172073364e-01,-5.598209798336029053e-02,1.592481881380081177e-02,-7.903870195150375366e-03,-1.678206622600555420e-01,1.359826885163784027e-02,-7.563873380422592163e-02,-4.407483711838722229e-02,-3.331163153052330017e-02,-4.652118682861328125e-02,-1.388309448957443237e-01,2.910966612398624420e-02,3.119799308478832245e-03,-6.102111935615539551e-02,2.031975984573364258e-02,1.390710752457380295e-02,-3.984923940151929855e-03,7.625508308410644531e-02,7.489342708140611649e-03,1.255174428224563599e-01,-1.691545993089675903e-01,5.549699440598487854e-02,1.242782920598983765e-01,-7.776670157909393311e-02,4.302951321005821228e-02,6.281245499849319458e-02,-1.574103720486164093e-02
1.311671826988458633e-02,-3.418541327118873596e-02,-4.720195755362510681e-02,-1.688964851200580597e-02,-4.704662039875984192e-02,-2.299532666802406311e-02,7.157518714666366577e-02,6.879230588674545288e-02,1.844624280929565430e-01,-3.702093660831451416e-02,-4.764391109347343445e-02,1.394183039665222168e-01,-1.839853450655937195e-02,6.355884671211242676e-02,-4.951172973960638046e-03,-6.921687722206115723e-02,1.523071229457855225e-01,9.987952560186386108e-02,-6.081107631325721741e-02,-7.824891805648803711e-02,8.301856368780136108e-02,-1.319506950676441193e-02,8.693573623895645142e-02,3.727751597762107849e-02,5.088778212666511536e-02,-3.974630683660507202e-02,1.401429325342178345e-01,3.701317682862281799e-02,-1.369006186723709106e-01,-1.623307317495346069e-01,1.342080086469650269e-01,-9.388849139213562012e-02,4.939757660031318665e-02,1.515209972858428955e-01,-2.812915295362472534e-02,-1.279585361480712891e-01,1.088345646858215332e-01,-1.179166510701179504e-01,-1.579745858907699585e-01,-2.433480508625507355e-02,7.869535684585571289e-02,9.750480204820632935e-02,-1.114842016249895096e-02,1.738689839839935303e-02,-4.782344028353691101e-02,-1.732131987810134888e-01,5.579772219061851501e-02,-1.135343834757804871e-01,-6.867072731256484985e-02,4.237831383943557739e-02,-1.178697869181632996e-01,-4.046203941106796265e-02,3.023977950215339661e-02,2.811311557888984680e-02,2.181071601808071136e-02,-1.192094087600708008e-01,-7.116270810365676880e-02,-7.295029936358332634e-04,-1.292329747229814529e-02,-9.818185120820999146e-02,-7.912124693393707275e-02,6.283285468816757202e-02,3.071870468556880951e-02,1.088572517037391663e-01,1.105437353253364563e-01,1.720163226127624512e-02,1.209466904401779175e-02,2.351489104330539703e-02,-5.740043893456459045e-02,-1.436768192797899246e-02,-5.107258260250091553e-02,4.879018291831016541e-02,2.995795942842960358e-02,1.078658029437065125e-01,-1.757307536900043488e-02,7.855781167745590210e-02,-4.292463138699531555e-02,-3.914631903171539307e-02,2.196386642754077911e-02,9.232813864946365356e-02,-8.355139195919036865e-02,9.653884917497634888e-03,-8.648427575826644897e-02,3.840680420398712158e-02,6.246493384242057800e-02,2.771377377212047577e-02,1.153913587331771851e-01,-8.153685927391052246e-02,-7.235530763864517212e-02,6.680873781442642212e-02,4.204476624727249146e-02,-1.507819443941116333e-01,1.482712477445602417e-01,-1.963690295815467834e-02,-1.060883030295372009e-01,-1.780159920454025269e-01,1.105306968092918396e-01,2.621054835617542267e-02,-5.432817339897155762e-02,1.558943558484315872e-02,2.159418305382132530e-03,-1.155336797237396240e-01,-8.468249440193176270e-02,7.027894258499145508e-02,1.642152518033981323e-01,4.675555229187011719e-02,-1.411342322826385498e-01,1.578184813261032104e-01,1.225548610091209412e-01,-1.035046577453613281e-01,-1.504230052232742310e-01
9.061420708894729614e-02,2.139796763658523560e-01,1.297193672508001328e-02,1.905337721109390259e-01,-7.463099807500839233e-02,-1.816173344850540161e-01,4.376905411481857300e-02,1.268990710377693176e-02,-3.924617171287536621e-02,-5.437118560075759888e-02,3.611062094569206238e-02,7.588416337966918945e-02,-5.587741360068321228e-02,1.328008472919464111e-01,1.418379135429859161e-02,-4.349605739116668701e-02,4.415686428546905518e-02,-6.135929375886917114e-02,-4.077032208442687988e-02,-2.896222844719886780e-02,1.633576601743698120e-01,4.388213902711868286e-02,1.356668584048748016e-02,-1.903267577290534973e-03,-7.161165028810501099e-02,-3.033120650798082352e-03,9.306133538484573364e-02,4.081666097044944763e-02,2.092225477099418640e-02,-1.010424271225929260e-01,-1.139831319451332092e-01,-8.673616498708724976e-02,1.091474741697311401e-01,1.243510469794273376e-01,6.702065467834472656e-02,6.481866538524627686e-02,1.190333743579685688e-03,3.603542968630790710e-02,9.361314773559570312e-02,5.444971844553947449e-02,-4.721923172473907471e-02,2.766830287873744965e-02,1.407420821487903595e-02,1.571660786867141724e-01,-5.402668938040733337e-02,8.279348164796829224e-02,-7.317809015512466431e-02,2.593666501343250275e-02,2.386758103966712952e-02,-7.395125180482864380e-02,-1.967250555753707886e-01,-1.252879295498132706e-02,-5.483441054821014404e-02,-5.167992785573005676e-02,-5.331063643097877502e-02,-2.138380892574787140e-02,-7.710695266723632812e-02,2.425051853060722351e-02,1.111735217273235321e-02,9.091977030038833618e-02,-4.018247872591018677e-02,-6.273828446865081787e-02,1.098916977643966675e-01,-1.476766914129257202e-02,1.017892267554998398e-02,-1.067700907588005066e-01,-7.204856723546981812e-02,1.108328923583030701e-01,6.038903072476387024e-02,9.151367843151092529e-02,4.313170537352561951e-02,1.229943484067916870e-01,-4.524060990661382675e-03,-1.025248840451240540e-01,-1.143845450133085251e-02,4.132322594523429871e-02,7.222532480955123901e-02,-2.764697745442390442e-02,-9.614810347557067871e-02,-3.719014301896095276e-02,-7.758670486509799957e-03,-1.452337298542261124e-02,-5.792038887739181519e-02,5.574584007263183594e-02,9.747117757797241211e-02,1.182170491665601730e-02,4.851211607456207275e-02,-8.751228451728820801e-03,-9.737309813499450684e-02,-1.037757620215415955e-01,3.482257947325706482e-02,1.685313694179058075e-02,-1.319311112165451050e-01,2.272190526127815247e-03,-5.216801911592483521e-02,-1.033702790737152100e-01,4.272136092185974121e-02,-8.211666345596313477e-02,-3.627878054976463318e-02,1.184103041887283325e-01,1.034500747919082642e-01,-3.610604256391525269e-02,-1.185040026903152466e-01,-2.107482589781284332e-02,-9.197461605072021484e-02,-7.498606294393539429e-02,8.878878317773342133e-03,-2.427243627607822418e-02,-1.123826280236244202e-01,1.212503239512443542e-01,6.760642677545547485e-02
